### TABLAS ###
Nombre tabla;Descripción tabla;Cantidad de columnas
tmTerminal;cTrPrinterStatus;Estado de impresora Caracter 1 NO cTrHopper1Statu s Estado de hopper 1. Solo aplica para terminales autoservicio con dispensador de monedas. Caracter 1 NO cTrHopper2Statu s Estado de hopper 2. Solo aplica para terminales autoservicio con dispensador de monedas. Caracter 1 NO cTrHopper3Statu s Estado de hopper 3. Solo aplica para terminales autoservicio con Caracter 1 NO Diccionario de Campos V3 .0 23 dispensador de monedas. cTrHopper4Statu s Estado de hopper 4. Solo aplica para terminales autoservicio con dispensador de monedas. Caracter 1 NO;Caracter;1;NO;
tmTerminal;cTrForceUpdate;Flag que indica si se requiere una actualización forzada de archivos. Caracter 1 NO;Caracter;1;NO;
tmTerminal;cTrSaldoAmount;No usado Decimal 12,2 NO cTrSaldoAmount;;;;
tmTerminal;Dollar;No usado Decimal 12,2 NO;;;;
tmTerminal;cTrMode;Modo del terminal, exclusivo o compartido Caracter 1 NO cTrStatusChange;Caracter;1;NO;
tmTerminal;Reason;Motivo de cambio de número de serie Caracter 2 NO;Caracter;2;NO;
tmTerminal;fTrCreationDate;Fecha de creación del;;;;
tmTerminal;registro;Caracter 8 NO;;;;
tmTerminal;hTrCreationTime;Hora de creación del;;;;
tmTerminal;registro;Caracter 6 NO;;;;
tmTerminal;cTrLogicalStatus;Estado lógico (creado/eliminado) Caracter 1 NO cTrMultMerchantI d Indicador de multicomercio . Caracter 2 NO;Caracter;1;NO;
tmTerminal;cTrAmountPaid;Indicador , para que se incluya en la facturación Caracter 1 NO 0 - Sin Facturar;Caracter;1;NO;1 - Facturar
tmTerminal;dTrMergesiCode;Caracter 10 NO;;;;
tmTerminal;nTrChipNumber;Caracter 19 NO cTrPi nPadSN Caracter 11 NO;Caracter;11;NO;
tmTerminal;dTrPinPadModel;Caracter 32 NO nTrInventoryNumbe r Caracter 10 NO;Caracter;10;NO;
tmTerminal;ctrPrinterSN;Caracter 10 NO;;;;
tmTerminal;fTrInventoryDate;Caracter 8 NO;;;;
tmTerminal;dTrPrinterModel;Caracter 32 NO;;;;
tmTerminal;cTrInventoryStatus;Caracter 1 NO dTrTerminalComple;;;;
tmTerminal;teSN;Caracter 15 NO Diccionario de Campos V3 .0 24;;0;;
tmTerminal;dTrOSVersion;Caracter 10 NO;;;;
tmTerminal;cTrRemovalDate;Caracter 8 NO cTrRemovalNumbe r Caracter 10 NO dTrModCommVersi on Caracter 15 NO;Caracter;10;NO;
tmTerminal;cTrInternetProtocol;Caracter 15 NO;;;;
tmTerminal;nTrNroIniMoneda1;Caracter 5 NO;;;;
tmTerminal;nTrNroIniMoneda2;Caracter 5 NO;;;;
tmTerminal;nTrNroIniMoneda3;Caracter 5 NO;;;;
tmTerminal;nTrNroIniMoneda4;Caracter 5 NO;;;;
tmTerminal;nTrNroMinMoneda1;Caracter 5 NO;;;;
tmTerminal;nTrNroMinMoneda2;Caracter 5 NO;;;;
tmTerminal;nTrNroMinMoneda3;Caracter 5 NO;;;;
tmTerminal;nTrNroMinMoneda4;Caracter 5 NO;;;;
tmTerminal;nTrNroIniAcep1;Caracter 5 NO;;;;
tmTerminal;nTrNroIniAcep2;Caract er 5 NO;;;;
tmTerminal;nTrNroIniAcep3;Caracter 5 NO;;;;
tmTerminal;nTrNroIniAcep4;Caracter 5 NO;;;;
tmTerminal;nTrNroIniBillete1;Caracter 5 NO;;;;
tmTerminal;nTrNroIniBillete2;Caracter 5 NO;;;;
tmTerminal;nTrNroIniBillete3;Caracter 5 NO;;;;
tmTerminal;nTrNroIniBillete4;Caracter 5 NO;;;;
tmTerminal;cTrCodAcep1;Caracter 3 NO;;;;
tmTerminal;nTrNroAcep1;Caracter 5 NO;;;;
tmTerminal;cTrCodAcep2;Caracter 3 NO;;;;
tmTerminal;nTrNroAcep2;Caracter 5 NO;;;;
tmTerminal;cTrCodAcep3;Caracter 3 NO;;;;
tmTerminal;nTrNroAcep3;Caracter 5 NO;;;;
tmTerminal;cTrCodAcep4;Caracter 3 NO;;;;
tmTerminal;nTrNroAcep4;Caracter 5 NO;;;;
tmTerminal;cTrCodBillete1;Caracter 5 NO;;;;
tmTerminal;nTrNroBillete1;Caracter 5 NO;;;;
tmTerminal;cTrCodBillete2;Caracter 5 NO;;;;
tmTerminal;nTrNroBillete2;Caracter 5 NO;;;;
tmTerminal;cTrCodBillete3;Caracter 5 NO;;;;
tmTerminal;nTrNroBillete3;Caracter 5 NO;;;;
tmTerminal;cTrCodBillete4;Caracter 5 NO;;;;
tmTerminal;nTrNroBillete4;Caracter 5 NO;;;;
tmTerminal;cTrMasterKey;Caracter 16 NO;;;;
tmTerminal;nTrNroTicketsImpr;Caracter 16 NO Diccionario de Campos V3 .0 25;;0;;
tpRequestInstall;nRqRequestNumber;Código de instalación Int 4 SI nRqRequestNumberCR M Códig o de instalación CRM Caracter 50 NO;Int;4;SI;
tpRequestInstall;fRqRegistryDateCRM;Fecha de registro de solicitud de;Caracter;8;NO;instalación CRM Caracter 8 NO AAAAMMDD
tpRequestInstall;hRqRegistryTimeCRM;Hora de registro de solicitud de;Caracter;6;NO;instalación CRM Caracter 6 NO HHMMSS
tpRequestInstall;fRqModifyDateCRM;Fecha de última modificación del;;;;
tpRequestInstall;registro;Caracter 8 NO AAAAMMDD;;;;
tpRequestInstall;hRqModifyTimeCRM;Hora de última modificación del;;;;
tpRequestInstall;registro;Caracter 6 NO HHMMSS;;;;
tpRequestInstall;cRqMerchantIdSOL;Código de comercio soles Caracter 15 NO;Caracter;15;NO;
tpRequestInstall;cRqMerchantIdUSS;Código de comercio doláres Caracter 15 NO dRqMerch antName Nombre de;Caracter;15;NO;
tpRequestInstall;comercio;Caracter 64 SI;;;;
tpRequestInstall;dRqSocialReason;Razón social del;;;;
tpRequestInstall;comercio;Caracter 64 NO;;;;
tpRequestInstall;nRqRUC;Número de RUC del comercio Caracter 15 NO;Caracter;15;NO;
tpRequestInstall;nRqDNI;Número de DNI Caracter 15 NO;;;;
tpRequestInstall;dRqViaType;Tipo de vía Int 4 NO;;;;
tpRequestInstall;dRqAddress;Dirección de comerc io Caracter 100 NO;Caracter;100;NO;
tpRequestInstall;cRqDepartCode;Código de;;;;
tpRequestInstall;departamento;Caracter 8 NO;;;;
tpRequestInstall;cRqProvinceCode;Código de;;;;
tpRequestInstall;Provincia;Caracter 8 NO;;;;
tpRequestInstall;cRqDistrictCode;Código de distrito Caracter 8 NO;;;;
tpRequestInstall;dRqContacName;Nombre de;;;;
tpRequestInstall;contacto;Caracter 64 NO;;;;
tpRequestInstall;drqContacLastName;Apellido de;;;;
tpRequestInstall;contacto;Caracter 64 NO Diccionario de Campos V3 .0 26;;0;;
tpRequestInstall;dRqcontacPhone;Número de teléfono de;;;;
tpRequestInstall;contacto;Caracter 64 NO;;;;
tpRequestInstall;dRqcontacPhoneMobile;Número de celular de;;;;
tpRequestInstall;contacto;Caracter 64 NO;;;;
tpRequestInstall;dRqContacName2;Nombre de contacto 2 Caracter 64 NO;Caracter;2;NO;
tpRequestInstall;drqContacLastName2;Apellido de contacto 2 Caracter 64 NO;Caracter;2;NO;
tpRequestInstall;dRqcontacPhone2;Número de teléfono de contacto 2 Caracter 64 NO dRqcontacPhoneMobile 2 Número de celular de contacto 2 Caracter 64 NO;Caracter;2;NO;
tpRequestInstall;dRqDIR;Código interno que el cliente usa para la identificación del POS , generado y administrado por la entidad;;;;
tpRequestInstall;financiera;Caracter 10 NO;;;;
tpRequestInstall;fRqRegistryDateRP;Fecha recepcionada en;Caracter;8;NO;RED POS Caracter 8 NO AAAAMMDD
tpRequestInstall;hRqRegistryTimeRP;Hora recepcionada en;Caracter;6;NO;RED POS Caracter 6 NO HHMMSS
tpRequestInstall;fRqLastMoveDate;Fecha de último;;;;
tpRequestInstall;movimiento;Caracter 8 NO AAAAMMDD hRqLastMoveTi me Hora de último;;;;
tpRequestInstall;movimiento;Caracter 6 NO HHMMSS;;;;
tpRequestInstall;fRqGuideDate;Fecha entregada;Caracter;8;NO;al Instalador Caracter 8 NO AAAAMMDD
tpRequestInstall;hRqGuideTime;Hora entregada;Caracter;6;NO;al Instalador Caracter 6 NO HHMMSS
tpRequestInstall;fRqInstallDate;Fecha de hRqInstallTim e Hora de;Caracter;8;NO;Instalación Caracter 8 NO AAAAMMDD, Instalación Caracter 6 NO HHMMSS
tpRequestInstall;cRqStatus;Estado de la Instalación Caracter 2 SI;Caracter;2;SI;
tpRequestInstall;fRqRegistryDate;Fecha Solicitada;Caracter;8;SI;por el Banco Caracter 8 SI AAAAMMDD
tpRequestInstall;hRqRegistryTime;Hora Solicitada;Caracter;6;SI;por el Banco Caracter 6 SI HHMMSS
tpRequestInstall;cRqModifyUser;Usuario de última actualización Caracter 7 SI;Caracter;7;SI;
tpRequestInstall;fRqModifyDate;Fecha de última Diccionario de Campos V3 .0 27;Caracter;8;SI;modificación Caracter 8 SI AAAAMMDD
tpRequestInstall;hRqModifyTime;Hora de última;Caracter;6;SI;modificación Caracter 6 SI HHMMSS
tpRequestInstall;nRqPOSNumber;Cantidad de POS Smallint 2 NO;;;;
tpRequestInstall;nRqPOSNumberIns;Número de POS;;;;
tpRequestInstall;instalados;Smallint 2 NO;;;;
tpRequestInstall;fRqTrainingDate;Fecha de;Caracter;8;NO;Capacit ación Caracter 8 NO AAAAMMDD
tpRequestInstall;hRqTrainingtime;Hora de;Caracter;6;NO;Capacit ación Caracter 6 NO HHMMSS
tpRequestInstall;cRqRequestValidation;Indicador de;;;;
tpRequestInstall;observaciones;Caracter 1 SI;;;;
tpRequestInstall;cReasonInstall;Motivo de la instalación Caracter 1 SI;Caracter;1;SI;
tpRequestInstall;dRqAddressReference;Referencia de la dirección de la instalación Caracter 100 NO;Caracter;100;NO;
tpRequestInstall;dRqRequestDescrip;Observaciones de Instalación Caracter 1000 NO dRqRequestDescripWe b Observaciones de Validación Caracter 1000 NO;Caracter;1000;NO;
tpRequestInstall;cRqExecutive1;Código de ejecutivo 1 encargado del;;1;;
tpRequestInstall;comercio;Caracter 7 NO;;;;
tpRequestInstall;cRqExecutive2;Código de ejecutivo 2 encargado del;;2;;
tpRequestInstall;comercio;Caracter 7 NO;;;;
tpRequestInstall;fRqValidationDate;Fecha de;Caracter;8;NO;Validación Caracter 8 NO AAAAMMDD
tpRequestInstall;hRqValidationTime;Hora de;Caracter;6;NO;Validación Caracter 6 NO HHMMSS
tpRequestInstall;cRqProfileId;Id del per fil Varchar 15 NO;;;;
tpRequestInstall;cRqChainID;Id de cadena Varchar 15 NO;;;;
tpRequestInstall;dRqAllyOperator;Operador aliado Varchar 4 NO Código del operador aliado;;;;
tpRequestInstall;cRqMerchantAccount;Varchar 15 NO;;;;
tpRequestInstall;cRqAgencyCode;Varchar 4 NO Diccionario de Campos V3 .0 28;;0;;
TpRequestInstallLog;umber;Código de instalación Int 4 SI;;;;
TpRequestInstallLog;cRqlStatus;Código de estado de la instalación Caracter 3 SI fRqlChangeSta;Caracter;3;SI;
TpRequestInstallLog;tusDate;Fecha de modificación de estado de hRqlChangeSt;Caracter;8;SI;instalación Caracter 8 SI AAAAMMDD
TpRequestInstallLog;atustime;Hora de modificación de estado de cRqlChageStat;Caracter;6;SI;instalación Caracter 6 SI HHMMSS
TpRequestInstallLog;usUser;Usuario de última actualizació n de instalación Caracter 7 NO fRqlModifyDate;Caracter;7;NO;
TpRequestInstallLog;CRM;Fecha de última hRqlModifyTime;Caracter;8;NO;modificación por CRM Caracter 8 NO AAAAMMDD
TpRequestInstallLog;CRM;Hora de última;Caracter;6;NO;modificación por CRM Caracter 6 NO HHMMSS
TpRequestInstallLog;dRqltitle;Título del control de seguimiento de la instalación (acti vidad) Caracter 200 NO;Caracter;200;NO;
TpRequestInstallLog;dRqlDescrip;Descripción de control de segu imiento de la instalación Ntext 16 NO;Ntext;16;NO;
TpRequestInstallLog;fRqlModifyDate;Fecha de última;Caracter;8;NO;modificación Caracter 8 NO AAAAMMDD
TpRequestInstallLog;hRqlModifyTime;Hora de última Diccionario de Campos V3 .0 29;Caracter;6;NO;modificación Caracter 6 NO HHMMSS
TpRequestInstallType;mber;Código de instalación Int 4 SI;;;;
TpRequestInstallType;cRqtInstallType;Tipo de terminal (Tipo de Conexión del POS ) Caracter 2 SI nRqtRequestNu;Caracter;2;SI;
TpRequestInstallType;mberCRM;Código de instalación CRM Caracter 20 NO nRqtPOSNumb er Número de terminal Smallint 2 SI cRqtApplicationI D Código de aplicación Caracter 20 SI;Smallint;2;SI;
TpRequestInstallType;dRqtTerminalSN;Número de s erie de terminal Caracter 15 NO;;;;
TpRequestInstallType;cRqtModifyUser;Usuario de última actualización Caracter 7 NO;Caracter;7;NO;
TpRequestInstallType;fRqtModifyDate;Fecha de última;Caracter;8;NO;modificación Caracter 8 NO AAAAMMDD
TpRequestInstallType;hRqtModifyTime;Hora de última modificación Caracter 6 NO HHMMSS;;;;
TpRequestInstallType;cRqtDIR;Código interno que el cliente usa para la identificación del POS, generado y administrado por la entidad;;;;
TpRequestInstallType;financiera;Caracter 10 NO;;;;
TpRequestInstallType;nRqtSecuencial;Número consecutivo de;;;;
TpRequestInstallType;registro;Int 4 SI;;;;
TpRequestInstallType;numeroMovil;Caracter 9 NO;;;;
TpRequestInstallType;tipo_dispositivo;Caracter 1 NO Diccionario de Campos V3 .0 30;;0;;
txListField;dLfFieldName;Nombre de campo Caracter 64 SI;;;;
txListField;cLfCode;Código del valor del;;;;
txListField;cLfRelativeCode;Código asociado al padre si lo tiene. Caracter 32 SI;Caracter;32;SI;
txListField;dLfDescription;Descripción del valor del;;;;
txListField;cLfModifyUser;Código de usuario de última modificación del;;;;
txListField;registro;Caracter 7 NO;;;;
txListField;fLfModifyDate;Fecha de última modificación del registro Caracter 8 NO;Caracter;8;NO;
txListField;hLfModifyTime;Hora de últim a modificación del registro Caracter 6 NO Diccionario de Campos V3 .0 31;Caracter;6;NO;
tmUsuario;cUsuario;Código del Usuario Caracter 7 SI;;;;
tmUsuario;dUNombre;Nombre del usuario Caracter 50 NO;;;;
tmUsuario;dUApellido;Apellido del usuario Caracter 50 NO;;;;
tmUsuario;dUCuenta;Código o cuenta del;;;;
tmUsuario;usuario;Caracter 30 NO;;;;
tmUsuario;dUClave;Clave del usuario Caracter 255 NO;;;;
tmUsuario;cUAgencia;Agencia a la que pertenece el usuario Caracter 5 NO No usado;Caracter;5;NO;
tmUsuario;bUCambiaClave;Indicador para cambio de clave Caracter 1 NO 0 - Si puede;Caracter;1;NO;1 - No puede
tmUsuario;bUConsolida;Indicador para consolidar información Caracter 1 NO No usado;Caracter;1;NO;
tmUsuario;bUNivelAcceso;Indicador de nivel de;;;;
tmUsuario;acceso;Caracter 1 NO No usado;;;;
tmUsuario;cUModifyUser;Usuario que modifica el registro Carácter 7 fUModif yDate Fecha en formato YYYYMMDD cuando se modifica el registro Carácter 8;;7;;
tmUsuario;hUModifyTime;Hora en formato HHMMDD cuando se modifica el registro Carácter 6;;6;;
tmUsuario;dUTarjeta;Número de tarjeta aplica solo para usuarios operadores de terminales Carácter 25 cUTi po Tipos de usuario Caracter 2 01 - Web;Caracter;25;;02 - POS
tmUsuario;bUBloquearUsuario;Define si el usuario esta bloqueado Caracter 1 0 - Bloqueado;Caracter;1;;1 - Activo
tmUsuario;fUltimaSesionDate;Fecha de ultima sesión Caracter 8;;;;
tmUsuario;fUltimaSesionTime;Hola de ultima sesión Caracter 6;;;;
tmUsuario;iIntentosFallidos;Número de intentos fallidos por clave;;;;
tmUsuario;incorrecta;Entero 8;;;;
tmUsuario;cEstadoBloqueo;Caracter 1;;;;
tmUsuario;bCambPassword;Falg que indica que el usuario debe cambiar su clave en la primera iteración. Aplica solo para usuarios web. Caracter 1 Diccionario de Campos V3 .0 32;Caracter;1;;
tmUsuario;bDefecPassword;Flag que indica que al usuario se le asignara la clave por defecto definida en el sistema. Aplica solo para usuario web Caracter 1;Caracter;1;;
tmUsuario;fInacPassword;Caracter 8;;;;
tmUsuario;fcambPassword;Fecha en que se cambio ultimas vez la clave. Aplica solo para ususarios web. Caracter 8 2;Caracter;8;;
tmUsuario;cUTipoEncrip;Tipo de encriptación Caracter 1;;;;
tmUsuario;cAutentCuenta;Tipo de autenticación Caracter 10 LDAP LEGACY;;;;
tmUsuario;fBloqueoCuentaDate;Fecha de ultimo bloqueo de la cuenta Caracter 8;Caracter;8;;
tmUsuario;fBloqueoCuentaTime;Hora del ultimo bloqueo de la cuenta Caract er 6;;6;;
tpTransactionEmail;cTeId;ID autoincremental (PK) de la transacción. Int 16 SI;Int;16;SI;
tpTransactionEmail;cTeMerchantId;Código de;;;;
tpTransactionEmail;comercio;Caracter 15 SI;;;;
tpTransactionEmail;cTeTerminalNum;Número del Terminal, dentro del comercio. Caracter 4 SI;Caracter;4;SI;
tpTransactionEmail;cTeTxnNumber;Número de;Caracter;6;SI;transacción. Caracter 6 SI HHMMSS
tpTransactionEmail;cTeEmail;Correo electrónico;Caracter;300;NO;del cliente. Caracter 300 NO AAAAMMDD
tpTransactionEmail;cTePrintData;Datos impresos del;Caracter;800;NO;voucher. Caracter 800 NO HHMMSS
tpTransactionEmail;cTeFirma;Firma capturada (en binario). varbinary (max) 15 NO;Varbinary;15;NO;
tpTransactionEmail;cTeflagfirma;Flag que indica si hay firma (1 = sí, 0 = no). Caracter 1 NO Diccionario de Campos V3 .0 33;Caracter;1;NO;
tpTransactionEmail;cTeflagEnvio;Flag de estado de envío por email Caracter 1 SI;Caracter;1;SI;
tpTransactionEmail;fTeModifyDate;Fecha de modificación (YYYYMMDD). Caracter 8 NO;Caracter;8;NO;
tpTransactionEmail;hTeModifyTime;Hora de modificación;Caracter;6;NO;(HHMMSS). Caracter 6 NO
tpTransactionEmail;cTeTipo;Tipo Caracter 1 NO;;;;
tpTransactionEmail;cTeDni;Documento de identidad del cliente. Caracter 8 NO;Caracter;8;NO;
tpTransactionEmail;cTeApplicationID;ID de la aplicac ión POS que generó la transacción. Caracter 200 NO;Caracter;200;NO;
tpTransactionEmail;cTeTraceUnique;Identificador único de seguimiento. Caracter 16 NO;Caracter;16;NO;
tpTransactionEmail;cTeCurrency;Moneda de la transacción Caracter 3 NO;Caracter;3;NO;
tpTransactionEmail;cTeAmount;Monto de la transacción. Numeric 12,2 NO;Numeric;12,2;NO;
tpTransactionEmail;nTeCardNumber;Número de tarje ta enmascarado o cifrado. Caracter 255 NO;Caracter;255;NO;
tpTransactionEmail;cTeflagTrxCont;Flag de transacción Caracter 1 NO;;;;
tpTransactionEmail;fTeModifyDateTrxCont;Fecha de modificación Caracter 8 NO;Caracter;8;NO;
tpTransactionEmail;hTeModifyTimeTrxCont;Hora de modificación de transacción Caracter 6 NO;Caracter;6;NO;
tpTransactionEmail;cTeBatchId;Identificador d el lote al que pertenece la transacción. Caracter 8 NO;Caracter;8;NO;
tpTransactionEmail;fTeTrxLogDate;Fecha de registro en log de transacción. Caracter 8 NO;Caracter;8;NO;
tpTransactionEmail;cteSMSFlag;Flag que indica si se debe enviar SMS. Caracter 1 NO;Caracter;1;NO;
tpTransactionEmail;cTeSMSStatus;Estado del SMS Caracter 1 NO Diccionario de Campos V3 .0 34;;0;;
tpTransactionEmail;cTeSMSPhoneNumber;Número de teléfono para envío de SMS. Caracter 9 NO;Caracter;9;NO;
tpTransactionEmail;cteSMSData;Contenido del mensaje SMS. Caracter 160 NO;Caracter;160;NO;
tpTransactionEmail;fTeSMSModifyDate;Fecha de modificación del estado de SMS. Caracter 8 NO;Caracter;8;NO;
tpTransactionEmail;hTeSMSModifyTime;Hora de modificación del estado de SMS. Caracter 6 NO;Caracter;6;NO;
tpTransactionEmail;cteTxnType;Tipo de transacción Caracter 2 NO;;;;
tpTransactionEmail;cteSmsExt;Flag de mensaje SMS extendido. Caracter 1 NO;Caracter;1;NO;
tpTransactionEmail;cteSmsExtMsg;Mensaje adicional en el SMS extendido. Caracter 50 NO;Caracter;50;NO;
tpTransactionEmail;cteCopy;Copia Caracter 1 NO;;;;
tpTransactionEmail;fTeDateHour;Fecha y hora completa de la transacci ón (YYYYMMDDHHM MSS). Caracter 14 NO;Caracter;14;NO;
tpTransactionEmail;cteEmailExtMsg;Mensaje adicional en el correo electrónico. Caracter 50 NO;Caracter;50;NO;
tpTransactionEmail;cteDCCVisa;Flag DCC Visa Caracter 1 NO;;;;
tmTasa;nTasaId;ID autoincremental (PK) Identificador de Tas a Int 16 SI;Int;16;SI;
tmTasa;vTasaNombre;Nombre de la tasa varchar 60 SI Diccionario de Campos V3 .0 35;;0;;
tmTasa;vTasaGlosa;Glosa a mostrarse en el POS de la Tas a varchar 250 SI;Varchar;250;SI;
tmTasa;bTasaEstado;Indicador si la tasa se encuentra habilitada o deshabilitad a char 1 SI 0: deshabiltado 1 : habilitado;Char;1;SI;
tmTasa;bTasaTerminal;Indicador si la tasa se debe solicitar en el POS char 1 SI 0 : no solicitar en terminal 1 : solicitar en terminal;Char;1;SI;
tmTasa;cTasaTipoOmp;Tipo de tasa char 1 SI 0 : porcentual 1 : fijo;;1;;
tmTasa;nTasaCant;Valor de la tasa Numeric (3,2) SI;;3,2;SI;
tmTasa;fTasaCreacion;Fecha de creación;Varchar;8;NO;de la tasa varchar 8 NO AAAAMMDD
tmTasa;fTasaModificacion;Fecha de modificación de la;;;;
tmTasa;tasa;varchar 8 NO AAAAMMDD;;;;
tmTasa;cTasaUser;Usuario que realiza la última modificación el registro de la configuración de;;;;
tmTasa;Tasa;char 8 NO;;;;
tmTasa;cLogicalStatus;Campo de control que determina si el registro se encuentra vigente (1) o eliminado (0) Caracter 6 NO 0: eliminado 1 : activo;Caracter;1;SI;
tmTasa;hCODModifyTime;Hora de;Caracter;1;NO;modificació n. Caracter 1 NO HHMMSS
tmPerfilIva;nPerfilId;ID autoincremental (PK) Int 16 SI;Int;16;SI;
tmPerfilIva;vPerfilNombre;Nombre del Perfi l varchar 60 SI;;;;
tmPerfilIva;bPerfilEstado;Indicador si el perfil se encuentra char 1 SI 0: deshabiltado Diccionario de Campos V3 .0 36 habilitada o deshabilitad a 1 : habilitado;Char;1;SI;
tmPerfilIva;fPerfilCreacion;Fecha de creación del registro de la configuración del;;;;
tmPerfilIva;Perfil;varchar 8 NO AAAAMMDD;;;;
tmPerfilIva;fPerfilModificacion;Fecha de última modificación del registro de la configuración del;;;;
tmPerfilIva;Perfil;varchar 8 NO AAAAMMDD;;;;
tmPerfilIva;cTasaUser;Usuario que realiza la última modificación el registro de la configuración del;;;;
tmPerfilIva;perfil;char 7 SI;;;;
tmPerfilIva;cLogicalStatus;Campo de control que determina si el registro se encuentra vigente (1) o eliminado (0) char 1 SI 0: vigente 1 : eliminado;Char;1;SI;
tmPerfilIva;hCODModifyTime;Hora de;Varchar;8;NO;modificación . varchar 8 NO HHMMSS
taPerfilIvaTasa;nPerfilTasaId;ID autoincremental (PK) Int 16 SI;Int;16;SI;
taPerfilIvaTasa;nPerfilId;ID del perfil IVA Int 16 SI;;;;
taPerfilIvaTasa;nTasaId;ID de la tasa temporal Int 16 SI;Int;16;SI;
taPerfilIvaTasa;bPerfilTasaTemp;Indicador si la tasa temporal se encuentra habilitada o deshabilitad a dentro del perfil char 1 SI 0: deshabilitado 1:habilitado;Char;1;SI;
taPerfilIvaTasa;nTasaTemporalId;Id de la tasa temporal asociada Int 16 NO Diccionario de Campos V3 .0 37;Int;16;NO;
taPerfilIvaTasa;fPerfilTasaFecDesde;Fecha de inicio de;Varchar;8;NO;tasa temporal varchar 8 NO AAAAMMDD
taPerfilIvaTasa;fPerfilTasaFecHasta;Fecha de fin de;Varchar;8;NO;tasa temporal varchar 8 NO AAAAMMDD
taPerfilIvaTasa;fPerfilCreacion;Fecha de creación;Varchar;8;SI;del registro varchar 8 SI AAAAMMDD
taPerfilIvaTasa;fPerfilModificacion;Fecha de última modificación del;;;;
taPerfilIvaTasa;registro;varchar 8 NO AAAAMMDD;;;;
taPerfilIvaTasa;cTasaUser;Usuario que realiza la última modificación el registro de la configuración del;;;;
taPerfilIvaTasa;perfil;char 7 SI;;;;
taPerfilIvaTasa;cLogicalStatus;Campo de control que determina si el registro se encuentra vigente (1) o eliminado (0) char 1 SI 0: vigente 1 : eliminado;Char;1;SI;
taPerfilIvaTasa;hCODModifyTime;Hora de;Varchar;8;NO;modificación . varchar 8 NO HHMMSS
